views,duration,caption,verified_status,likes,comments,shares,downloads
236413.0,31,a friend claimed someone discovered that chihuahuas have the largest brain among dogs,0,78298.0,389.0,17635.0,621.0
549591.0,35,a friend claimed someone discovered that china owns all of the pandas in the world,0,127657.0,781.0,17860.0,1984.0
315640.0,46,a friend claimed someone discovered that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,0,182597.0,1246.0,37612.0,3309.0
467018.0,20,a friend claimed someone discovered that humans can’t taste food without saliva,0,268058.0,1064.0,22841.0,2263.0
794004.0,57,a friend claimed someone discovered that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,68594.0,324.0,1742.0,1166.0
119841.0,16,a friend claimed someone discovered that a blue whale's heartbeat can be heard from two miles away,0,13171.0,10.0,2251.0,41.0
796512.0,47,a friend claimed someone discovered that the longest location name on the planet earth is 85 letters in english.,0,186540.0,2131.0,38277.0,3839.0
390461.0,25,a friend claimed someone discovered that new zealanders have more pets per household than any other country,0,25079.0,59.0,7608.0,193.0
86880.0,44,a friend claimed someone discovered that our sense of smell and taste decreases by 20%-50% during airplane flights,0,18003.0,232.0,966.0,352.0
371447.0,11,a friend claimed someone discovered that the largest pair of eyes in the world belongs to the giant squid,0,99183.0,63.0,8684.0,470.0
128877.0,15,a friend claimed someone discovered that a candle’s flame is blue in zero gravity,0,29885.0,74.0,4119.0,264.0
795212.0,24,a friend claimed someone discovered that there are fewer stars in the sky than there are trees on earth,0,123662.0,48.0,43300.0,345.0
255361.0,9,a friend claimed someone discovered that no two teeth from different people will ever be alike,0,71078.0,448.0,1427.0,1368.0
911083.0,33,a friend claimed someone discovered that triskaidekaphobia is the fear of the number 13,0,402307.0,2863.0,128902.0,4807.0
855783.0,48,a friend claimed someone discovered that apple seeds contain cyanide,0,355794.0,1991.0,111958.0,8563.0
223109.0,20,a friend claimed someone discovered that a man once set a record by putting on over 260 t-shirts,0,105943.0,162.0,21379.0,1689.0
137178.0,26,a friend claimed someone discovered that up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,0,28660.0,158.0,11396.0,266.0
927524.0,15,a friend claimed someone discovered that violin bows are made from horsehair,0,145741.0,328.0,22076.0,607.0
532090.0,38,a friend claimed someone discovered that mice typically only live for 6 months in the wild,0,5265.0,22.0,100.0,114.0
133433.0,20,a friend claimed someone discovered that flossing your teeth improves memory,0,67969.0,221.0,26793.0,647.0
879928.0,17,a friend claimed someone discovered that the moon is moving away from the earth,0,378123.0,3383.0,19315.0,5379.0
770231.0,41,a friend claimed someone discovered that ketchup leaves the bottle at a measured speed of 25 miles per year,0,382002.0,3988.0,34029.0,6944.0
800390.0,34,a friend claimed someone discovered that strawberries are the only known fruit to grow their seeds externally,0,413882.0,1975.0,28689.0,8926.0
883273.0,49,"a friend mentioned someone revealed that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",0,169172.0,66.0,39076.0,311.0
834772.0,45,a friend mentioned someone revealed that making emotional facial expressions can prompt humans to have those emotions,0,304099.0,145.0,91292.0,1010.0
487677.0,29,a friend mentioned someone revealed that new islands are being formed by volcanoes in the sea everyday,0,298063.0,494.0,7485.0,4535.0
69375.0,22,a friend mentioned someone revealed that dubai is an island created by humans,0,19933.0,57.0,6979.0,491.0
485244.0,60,a friend mentioned someone revealed that there are 7100+ islands in the philippines,0,82596.0,539.0,30917.0,1114.0
495194.0,58,a friend mentioned someone revealed that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,148995.0,31.0,31948.0,116.0
216659.0,35,a friend mentioned someone revealed that the average british driver will spend around 99 days of their life stuck in traffic,0,38472.0,392.0,9521.0,647.0
999653.0,5,a friend mentioned someone revealed that the first electric vehicle was created in 1832,0,45323.0,50.0,12923.0,101.0
708456.0,31,a friend mentioned someone revealed that the car radio was first introduced in 1922,0,183100.0,253.0,12592.0,884.0
786965.0,43,"a friend mentioned someone revealed that 99% of individuals in denmark, ireland and the united arab emirates have internet access",0,244088.0,2772.0,12754.0,4839.0
833032.0,11,a friend mentioned someone revealed that the longest recorded cricket match lasted 14 days,0,385435.0,1735.0,48811.0,9604.0
398689.0,50,"a friend mentioned someone revealed that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,260997.0,779.0,31854.0,2475.0
578974.0,20,"a friend mentioned someone revealed that shanghai, china has the world's longest subway system",0,143812.0,377.0,3717.0,758.0
404233.0,8,"a friend mentioned someone revealed that london, england has the world's oldest subway system",0,58146.0,414.0,19761.0,903.0
945583.0,19,a friend mentioned someone revealed that the cheetah is the fastest land animal on earth,0,113936.0,568.0,339.0,867.0
794058.0,56,a friend mentioned someone revealed that some sharks can glow in the dark,0,386372.0,228.0,101561.0,8564.0
414976.0,23,a friend mentioned someone revealed that the volcano olympus mons on mars is over 3 times taller than mount everest,0,245153.0,828.0,82406.0,2235.0
201670.0,9,a friend mentioned someone revealed that jupiter has the most moons,1,22128.0,114.0,7196.0,231.0
126115.0,51,a friend mentioned someone revealed that a single day on venus takes 243 earth days,0,63020.0,406.0,17190.0,1386.0
182579.0,45,a friend mentioned someone revealed that pluto could theoretically sustain life,0,114340.0,1101.0,33746.0,2531.0
349348.0,23,a friend mentioned someone revealed that mars has running water,0,3974.0,32.0,1105.0,92.0
898054.0,50,"a friend mentioned someone revealed that through the seasons, a reindeer’s eyes will change color",0,74942.0,1076.0,18695.0,1723.0
268304.0,44,a friend mentioned someone revealed that avocados never ripen while they are still attached to the tree,0,148803.0,496.0,45166.0,963.0
920073.0,15,a friend mentioned someone revealed that australia has the most number of venomous snakes worldwide,0,411072.0,443.0,27692.0,5621.0
703576.0,60,a friend mentioned someone revealed that a crocodile cannot stick its tongue out,0,223727.0,443.0,79682.0,4767.0
456405.0,46,a friend mentioned someone revealed that artificial banana flavoring is based on an extinct banana type,0,39280.0,274.0,9624.0,810.0
102407.0,17,a friend mentioned someone revealed that ancient egyptians slept on pillows made of stone,0,1181.0,3.0,242.0,12.0
752581.0,48,a friend mentioned someone revealed that the people who are currently alive are only 7% of the total number of people who have ever lived,1,367283.0,1343.0,36586.0,4315.0
678567.0,35,"a friend mentioned someone revealed that in japan, its considered good luck when a sumo wrestler makes your baby cry",1,69121.0,323.0,22827.0,1063.0
538890.0,52,a friend mentioned someone revealed that armadillos have bulletproof shells,0,303351.0,20.0,90741.0,920.0
164604.0,10,a friend mentioned someone revealed that an espresso maker has been sent to space,0,101080.0,518.0,24432.0,834.0
282723.0,29,a friend mentioned someone revealed that the first commercial airplane flight lasted 23 minutes,1,23789.0,29.0,5528.0,175.0
566299.0,19,a friend mentioned someone revealed that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,0,53087.0,667.0,20373.0,1035.0
408148.0,9,a friend mentioned someone revealed that human eyeballs do not grow or change their size as they age,0,126518.0,1520.0,27263.0,2675.0
5449.0,7,a friend mentioned someone revealed that smelling green apples help with weight loss,0,2059.0,2.0,390.0,18.0
995657.0,42,a friend mentioned someone revealed that the most successful predator is a wild dog,0,461643.0,1313.0,41649.0,3426.0
102158.0,9,a friend mentioned someone revealed that the world’s largest pyramid cannot be found in egypt,0,26569.0,67.0,8882.0,194.0
451481.0,21,a friend mentioned someone revealed that no two teeth from different people will ever be alike,0,109116.0,196.0,28414.0,370.0
996786.0,58,a friend mentioned someone revealed that sea otters are born unable to swim,0,163087.0,266.0,37349.0,1003.0
113658.0,52,"a friend mentioned someone revealed that in a deck of cards, the king of hearts is the only king without a mustache",0,10917.0,87.0,2983.0,194.0
622326.0,15,a friend mentioned someone revealed that baby octopuses are the size of a flea,0,200642.0,0.0,60549.0,0.0
296482.0,55,a friend mentioned someone revealed that the dwarf planet pluto was named by an 11-year-old girl,0,162056.0,831.0,32128.0,3064.0
886391.0,57,a friend mentioned someone revealed that there are 366 dimples on a regulation golf ball,0,170911.0,1327.0,1276.0,2325.0
119760.0,40,a friend reported someone revealed that austrian physicist erwin schrödinger was allergic to cats,0,65418.0,503.0,25378.0,930.0
424658.0,19,a friend reported someone revealed that earth days are getting longer over time due to orbital expansion,0,248004.0,1778.0,81285.0,4267.0
124130.0,29,a friend reported someone revealed that new islands are being formed by volcanoes in the sea everyday,0,70381.0,100.0,21174.0,437.0
134641.0,18,a friend reported someone revealed that iceland is growing 5 centimeters per year,0,51795.0,65.0,5750.0,286.0
830188.0,8,a friend reported someone revealed that canada has the most lakes in the world,0,19610.0,212.0,5703.0,472.0
76228.0,30,a friend reported someone revealed that more businesses will be owned by women than men by 2045,0,6588.0,18.0,515.0,29.0
366211.0,57,a friend reported someone revealed that the highest total mileage clocked by a single car is 2850000 million miles,0,109460.0,241.0,28220.0,1277.0
182624.0,15,"a friend reported someone revealed that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",0,106303.0,969.0,38597.0,1886.0
232399.0,52,a friend reported someone revealed that the harmonica is the best selling musical instrument,0,40645.0,10.0,9816.0,27.0
472979.0,47,a friend reported someone revealed that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,0,92157.0,525.0,15134.0,1566.0
442090.0,36,a friend reported someone revealed that the most watched summer olympics event for the past 20 years has been gymnastics,0,180023.0,706.0,57697.0,2468.0
6333.0,44,"a friend reported someone revealed that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,1249.0,0.0,117.0,0.0
137526.0,27,a friend reported someone revealed that kite flying is a professional sport in thailand.,0,18818.0,20.0,919.0,167.0
